artist_name,instagram_input,instagram_handle,instagram_url,instagram_followers,facebook_input,facebook_handle,facebook_url,facebook_followers,twitter_input,twitter_handle,twitter_url,twitter_followers
Chillio Willio,www.instagram.com/chillio_willio,chillio_willio,http://www.instagram.com/chillio_willio,404 Not Found,www.facebook.com/chilliowillio,chilliowillio,http://www.facebook.com/chilliowillio,249,@chilliowillio,chilliowillio,http://www.twitter.com/chilliowillio,348
Bassassin,https://www.instagram.com/djbassassin,djbassassin,http://www.instagram.com/djbassassin,4471,www.facebook.com/djbassassin,djbassassin,http://www.facebook.com/djbassassin,5682,https://www.twitter.com/djbassassin,djbassassin,http://www.twitter.com/djbassassin,1
Dee Hemingway Music Presents,www.instagram.com/deehemingwaymusic,deehemingwaymusic,http://www.instagram.com/deehemingwaymusic,729,www.facebook.com/deehemingwaymusic,deehemingwaymusic,http://www.facebook.com/deehemingwaymusic,309,@deehemingwaymusic,deehemingwaymusic,http://www.twitter.com/deehemingwaymusic,404 Not Found
Young Wic,https://instagram.com/Wic305,Wic305,http://www.instagram.com/Wic305,1270,https://www.facebook.com/young.wic,young.wic,http://www.facebook.com/young.wic,No elements matched,,"","",
Neil Mehta,https://www.instagram.com/neilmehta032018/,neilmehta032018,http://www.instagram.com/neilmehta032018,JSON failed to parse,,"","",,,"","",
Sunanda Gaskins,,"","",,facebook.com/sunanda.gaskins,sunanda.gaskins,http://www.facebook.com/sunanda.gaskins,No elements matched,,"","",
The Brownstone Collective,www.instagram.com/BrownstoneCollective,BrownstoneCollective,http://www.instagram.com/BrownstoneCollective,40,www.facebook.com/BrownstoneCollective,BrownstoneCollective,http://www.facebook.com/BrownstoneCollective,48,,"","",
Kevin T. Brennan,www.instagram.com/kevintmusicbox,kevintmusicbox,http://www.instagram.com/kevintmusicbox,89,www.facebook.com/kevintbrennan,kevintbrennan,http://www.facebook.com/kevintbrennan,72,,"","",
Gmullens,_rioworld4life ,"","",,Gifted Mullens ,"","",,@sexdemon21,sexdemon21,http://www.twitter.com/sexdemon21,14
Cardyae Framez,www.instagram.com/cardyaeframez,cardyaeframez,http://www.instagram.com/cardyaeframez,404 Not Found,www.facebook.com/PaulGeorge,PaulGeorge,http://www.facebook.com/PaulGeorge,No elements matched,,"","",
Sky Fiddler,https://www.instagram.com/skyfiddler/?hl=en,?hl=en,http://www.instagram.com/?hl=en,JSON failed to parse,https://www.facebook.com/skyrosetta/,skyrosetta,http://www.facebook.com/skyrosetta,13,,"","",
KaneHanks,https://www.instagram.com/p/B0jmVLPj4Za/?igshid=1dwhz7go0hy98,?igshid=1dwhz7go0hy98,http://www.instagram.com/?igshid=1dwhz7go0hy98,JSON failed to parse,https://www.facebook.com/lamar.hanks.5,lamar.hanks.5,http://www.facebook.com/lamar.hanks.5,No elements matched,,"","",
Billy Stackinn,stackinn_,stackinn_,http://www.instagram.com/stackinn_,554,,"","",,stackinn041,stackinn041,http://www.twitter.com/stackinn041,404 Not Found
Squigs,www.instagram.com/squigsmusic,squigsmusic,http://www.instagram.com/squigsmusic,552,www.facebook.com/squigsmusic,squigsmusic,http://www.facebook.com/squigsmusic,234,@squigsmusic,squigsmusic,http://www.twitter.com/squigsmusic,242
Lapzul,Instagram.com/LapzulMusic,LapzulMusic,http://www.instagram.com/LapzulMusic,147,Facebook.com/LapzulMusic,LapzulMusic,http://www.facebook.com/LapzulMusic,154,@LapzulMusic,LapzulMusic,http://www.twitter.com/LapzulMusic,35
JT3 Production,www.jt3production,www.jt3production,http://www.instagram.com/www.jt3production,404 Not Found,JT Higgins III,"","",,,"","",
Ayahuasca,,"","",,,"","",,,"","",
Doctor Steevo.,,"","",,,"","",,,"","",
Will Pilgrim,www.instagram.com/willpilgrim_313,willpilgrim_313,http://www.instagram.com/willpilgrim_313,JSON failed to parse,,"","",,@willpilgrim313,willpilgrim313,http://www.twitter.com/willpilgrim313,5
Jayypretttii,www.instagram.com/jayyprettii,jayyprettii,http://www.instagram.com/jayyprettii,2894,,"","",,,"","",
P.H.I.R.E. JONES ,https://www.instagram.com/p.h.i.r.e._jones.15/,p.h.i.r.e._jones.15,http://www.instagram.com/p.h.i.r.e._jones.15,676,,"","",,,"","",
After Alice,www.instagram.com/afteraliceband,afteraliceband,http://www.instagram.com/afteraliceband,404 Not Found,www.facebook.com/AfterAlice,AfterAlice,http://www.facebook.com/AfterAlice,404 Not Found,@afteraliceband,afteraliceband,http://www.twitter.com/afteraliceband,404 Not Found
Go10,www.instagram.com/dynamikduobeats/,dynamikduobeats,http://www.instagram.com/dynamikduobeats,96,www.facebook.com/F.N.S.MusicGroup,F.N.S.MusicGroup,http://www.facebook.com/F.N.S.MusicGroup,1067,@Go10_from_FNS,Go10_from_FNS,http://www.twitter.com/Go10_from_FNS,1
Geoff Bradley,,"","",,www.facebook.com/geoffbradley,geoffbradley,http://www.facebook.com/geoffbradley,No elements matched,@geoffbradley,geoffbradley,http://www.twitter.com/geoffbradley,36
H-Infinity ,https://www.instagram.com/thewalkingclassic/,thewalkingclassic,http://www.instagram.com/thewalkingclassic,2548,,"","",,walkingclassic,walkingclassic,http://www.twitter.com/walkingclassic,325
Subliminal Payback,,"","",,www.facebook.com/SubliminalPayback,SubliminalPayback,http://www.facebook.com/SubliminalPayback,61,,"","",
X5,X5_Out_Niggas,X5_Out_Niggas,http://www.instagram.com/X5_Out_Niggas,1,,"","",,,"","",
Thunder Horse,www.instagram.com/thunderhorse_tx,thunderhorse_tx,http://www.instagram.com/thunderhorse_tx,426,www.facebook.com/thunderhorseofficial,thunderhorseofficial,http://www.facebook.com/thunderhorseofficial,1262,@thunderhorsetx,thunderhorsetx,http://www.twitter.com/thunderhorsetx,54
Distorted Kid,,"","",,https://www.facebook.com/distortedkid/,distortedkid,http://www.facebook.com/distortedkid,415,@distortedkidcom,distortedkidcom,http://www.twitter.com/distortedkidcom,13
Orchestra Fuego,https://www.instagram.com/orchestrafuego/,orchestrafuego,http://www.instagram.com/orchestrafuego,1143,https://www.facebook.com/OrchestraFuego/,OrchestraFuego,http://www.facebook.com/OrchestraFuego,1877,https://twitter.com/OrchestraFuego,OrchestraFuego,http://www.twitter.com/OrchestraFuego,359
Jay Majesty,jaymajesty_pke,jaymajesty_pke,http://www.instagram.com/jaymajesty_pke,2270,https://www.facebook.com/jaymajesty/,jaymajesty,http://www.facebook.com/jaymajesty,98,,"","",
Jürgen Joherl,,"","",,www.facebook.com/juergenjoherlmusic,juergenjoherlmusic,http://www.facebook.com/juergenjoherlmusic,No elements matched,@JuergenJoherl,JuergenJoherl,http://www.twitter.com/JuergenJoherl,1
Meresha,www.Instagram.com/Mereshas,Mereshas,http://www.instagram.com/Mereshas,10100,www.facebook.com/Mereshas,Mereshas,http://www.facebook.com/Mereshas,201953,@Mereshas,Mereshas,http://www.twitter.com/Mereshas,100
Freddy Gonzalez,,"","",,,"","",,,"","",
Jaye Wood,https://www.instagram.com/ijayewood,ijayewood,http://www.instagram.com/ijayewood,3461,https://www.facebook.com/iJayewood,iJayewood,http://www.facebook.com/iJayewood,156,@ijayewood,ijayewood,http://www.twitter.com/ijayewood,281
DJ AJMaalik,ajmaalik,ajmaalik,http://www.instagram.com/ajmaalik,57,https://www.facebook.com/pg/AJMaalik/,AJMaalik,http://www.facebook.com/AJMaalik,2,DJ AJMaalik @ajmaalik,"","",
TH1RT3EN,www.instagram.com/iamthereal13,iamthereal13,http://www.instagram.com/iamthereal13,14074,www.facebook.com/iamthereal13,iamthereal13,http://www.facebook.com/iamthereal13,171440,,"","",
Goodnight Carnage,www.goodnightcarnage.com,www.goodnightcarnage.com,http://www.instagram.com/www.goodnightcarnage.com,404 Not Found,goodnight caranage@gnightcarnage,"","",,@gnightcarnage,gnightcarnage,http://www.twitter.com/gnightcarnage,7
richART,https://www.instagram.com/patakiricsi/,patakiricsi,http://www.instagram.com/patakiricsi,233,https://www.facebook.com/richartmusicofficial,richartmusicofficial,http://www.facebook.com/richartmusicofficial,153,@richARTofficial,richARTofficial,http://www.twitter.com/richARTofficial,358
Arden Lanes,,"","",,https://www.facebook.com/arden.lanes.14,arden.lanes.14,http://www.facebook.com/arden.lanes.14,No elements matched,@ardenlanes,ardenlanes,http://www.twitter.com/ardenlanes,2
DD Allen,https://www.instagram.com/ddallenmusic,ddallenmusic,http://www.instagram.com/ddallenmusic,870,https://www.facebook.com/ddallenmusic,ddallenmusic,http://www.facebook.com/ddallenmusic,3813,@ddallenmusic,ddallenmusic,http://www.twitter.com/ddallenmusic,6
Qra5z G,https://www.instagram.com/qra5z_g/,qra5z_g,http://www.instagram.com/qra5z_g,JSON failed to parse,,"","",,,"","",
2xx,https://www.instagram.com/p/B07NMqih2U3/?igshid=1uma96iodhzhe,?igshid=1uma96iodhzhe,http://www.instagram.com/?igshid=1uma96iodhzhe,JSON failed to parse,n/a,a,http://www.facebook.com/a,No elements matched,@Official_2xx,Official_2xx,http://www.twitter.com/Official_2xx,404 Not Found
Keith Frank,,"","",,,"","",,,"","",
MiSTA SUWi,www.instagram.com/suwi_jay,suwi_jay,http://www.instagram.com/suwi_jay,1152,,"","",,suwi_dont_do_it,suwi_dont_do_it,http://www.twitter.com/suwi_dont_do_it,524
introvert,https://www.instagram.com/_introvert_music/,_introvert_music,http://www.instagram.com/_introvert_music,348,https://www.facebook.com/introvert.cy/?ref=br_rs,?ref=br_rs,http://www.facebook.com/?ref=br_rs,No elements matched,,"","",
Stockton,www.instagram.com/josh.stockton/,josh.stockton,http://www.instagram.com/josh.stockton,527,https://facebook.com/JoshStocktonMusic/,JoshStocktonMusic,http://www.facebook.com/JoshStocktonMusic,8,,"","",
Dezzy Call,Www.instagram.com/desmondcollier,desmondcollier,http://www.instagram.com/desmondcollier,1994,Www.facebook.com/officialdezzycall,officialdezzycall,http://www.facebook.com/officialdezzycall,No elements matched,@dezzycall,dezzycall,http://www.twitter.com/dezzycall,130
iHustla,www.instagram.com/therealihustla,therealihustla,http://www.instagram.com/therealihustla,1492,www.facebook.com/therealihustla,therealihustla,http://www.facebook.com/therealihustla,No elements matched,@therealihustla,therealihustla,http://www.twitter.com/therealihustla,230
Pablo D. Shabazz,www.instagram.com/holyshabazz,holyshabazz,http://www.instagram.com/holyshabazz,5863,https://www.facebook.com/HolyShabazzz/,HolyShabazzz,http://www.facebook.com/HolyShabazzz,227,,"","",
Lil Baby Ball,thealmightypizzalunchable,thealmightypizzalunchable,http://www.instagram.com/thealmightypizzalunchable,404 Not Found,,"","",,youngcoketoes,youngcoketoes,http://www.twitter.com/youngcoketoes,12
Lilah,www.instagram.com/longlivelilah,longlivelilah,http://www.instagram.com/longlivelilah,1761,www.facebook.com/lilahsmuzik,lilahsmuzik,http://www.facebook.com/lilahsmuzik,No elements matched,@longlivelilah,longlivelilah,http://www.twitter.com/longlivelilah,343
Nick Tumi,Instagram.com/nicktumi,nicktumi,http://www.instagram.com/nicktumi,JSON failed to parse,,"","",,,"","",
Farout,www.instagram.com/faroutrhymes,faroutrhymes,http://www.instagram.com/faroutrhymes,1401,www.facebook.com/faroutrhymes,faroutrhymes,http://www.facebook.com/faroutrhymes,1608,FaroutRhymes,FaroutRhymes,http://www.twitter.com/FaroutRhymes,1
PSYCHO JORDAN,,"","",,,"","",,,"","",
Kelsea Robin,https://www.instagram.com/mypremiummediocrelife/,mypremiummediocrelife,http://www.instagram.com/mypremiummediocrelife,171,https://www.facebook.com/kelsearobin/,kelsearobin,http://www.facebook.com/kelsearobin,94,,"","",
Gideon  Greer,,"","",,,"","",,@gideongreer,gideongreer,http://www.twitter.com/gideongreer,1
Dfect97,www.instagram.com/Dfect97,Dfect97,http://www.instagram.com/Dfect97,66,,"","",,@Dfect97,Dfect97,http://www.twitter.com/Dfect97,16
Johnny Wonder ,,"","",,https://www.facebook.com/johnnywonderexperience/,johnnywonderexperience,http://www.facebook.com/johnnywonderexperience,No elements matched,,"","",
Alina Yudaeva,https://www.instagram.com/yudaevamusic,yudaevamusic,http://www.instagram.com/yudaevamusic,2056,https://www.facebook.com/alinayudaeva,alinayudaeva,http://www.facebook.com/alinayudaeva,188,@Alina_Yudaeva,Alina_Yudaeva,http://www.twitter.com/Alina_Yudaeva,6
The Wag,https://www.instagram.com/thewagband/,thewagband,http://www.instagram.com/thewagband,JSON failed to parse,www.facebook.com/thewagband,thewagband,http://www.facebook.com/thewagband,2038,https://twitter.com/thewag,thewag,http://www.twitter.com/thewag,415
Ace broham,Www.intsagram.com/ace_broham18,ace_broham18,http://www.instagram.com/ace_broham18,3293,Www.facebook.com/acebroham,acebroham,http://www.facebook.com/acebroham,No elements matched,@Ace_broham18,Ace_broham18,http://www.twitter.com/Ace_broham18,690
Billy Hoodoo,www.instagram.com,www.instagram.com,http://www.instagram.com/www.instagram.com,404 Not Found,https://www.facebook.com/caddydaddyout.the.water,caddydaddyout.the.water,http://www.facebook.com/caddydaddyout.the.water,No elements matched,billyhoodoo,billyhoodoo,http://www.twitter.com/billyhoodoo,355
Lisa Bender,,"","",,,"","",,,"","",
Amycanbe,www.instagram.com/amycanbe,amycanbe,http://www.instagram.com/amycanbe,1575,www.facebook.com/amycanbe,amycanbe,http://www.facebook.com/amycanbe,10597,@amycanbe,amycanbe,http://www.twitter.com/amycanbe,1
Jo-Nathan McLean,,"","",,,"","",,,"","",
Piqued Jacks,https://www.instagram.com/piquedjacks/,piquedjacks,http://www.instagram.com/piquedjacks,JSON failed to parse,https://www.facebook.com/piquedjacks/,piquedjacks,http://www.facebook.com/piquedjacks,12247,@PiquedJacks,PiquedJacks,http://www.twitter.com/PiquedJacks,7
Ralph Pagano,https://www.instagram.com/rpaganomusic/,rpaganomusic,http://www.instagram.com/rpaganomusic,658,https://www.facebook.com/RPaganomusic/,RPaganomusic,http://www.facebook.com/RPaganomusic,1252,@rpaganomusic,rpaganomusic,http://www.twitter.com/rpaganomusic,5
Test,,"","",,,"","",,,"","",
Victim Of Illusion,www.instagram.com/victimofillusion,victimofillusion,http://www.instagram.com/victimofillusion,56,www.facebook.com/victimofillusion,victimofillusion,http://www.facebook.com/victimofillusion,1747,@Victimofillusio,Victimofillusio,http://www.twitter.com/Victimofillusio,34
thinkbendy,https://www.instagram.com/thinkbendy/,thinkbendy,http://www.instagram.com/thinkbendy,159,http://www.facebook.com/thinkbendy,thinkbendy,http://www.facebook.com/thinkbendy,201,@adam_thinkbendy,adam_thinkbendy,http://www.twitter.com/adam_thinkbendy,191
3Mind Blight/DeadEyeChokeHold,,"","",,https://www.facebook.com/3mindblight,3mindblight,http://www.facebook.com/3mindblight,280,@3mindb,3mindb,http://www.twitter.com/3mindb,64
mark cumberland ,,"","",,https://www.facebook.com/mark.cumberland1,mark.cumberland1,http://www.facebook.com/mark.cumberland1,No elements matched,,"","",
Aksel Allouch,https://www.instagram.com/akselallouch,akselallouch,http://www.instagram.com/akselallouch,194,www.facebook.com/AkselAllouchMusic,AkselAllouchMusic,http://www.facebook.com/AkselAllouchMusic,30,,"","",
TrayVo TheyKnow,,"","",,,"","",,,"","",
¡¡¡CurbAlert!!!,www.instagram.com/curb.alert.tunage,curb.alert.tunage,http://www.instagram.com/curb.alert.tunage,65,www.facebook.com/CurbAlertTunage,CurbAlertTunage,http://www.facebook.com/CurbAlertTunage,94,@curbalert,curbalert,http://www.twitter.com/curbalert,3
Dan Morgan,,"","",,,"","",,,"","",
BIGKEN,,"","",,www.facebook.com/kenneth Howard,"","",,,"","",
BJ Murph,www.instagram/bjmurph,bjmurph,http://www.instagram.com/bjmurph,JSON failed to parse,,"","",,,"","",
Austin Kourakin,www.instagram.com/akourakin,akourakin,http://www.instagram.com/akourakin,14864,,"","",,,"","",
Doug Tibbs,,"","",,HUMAN,HUMAN,http://www.facebook.com/HUMAN,3,,"","",
Rembrandt,,"","",,,"","",,,"","",
BreadUp Rich,www.instagram.com/breaduprich,breaduprich,http://www.instagram.com/breaduprich,307,,"","",,,"","",
ballpeen hammer,,"","",,https://www.facebook.com/Ball-peen-hammer-a-Side-Project-of-Leper-503326769765528/,Ball-peen-hammer-a-Side-Project-of-Leper-503326769765528,http://www.facebook.com/Ball-peen-hammer-a-Side-Project-of-Leper-503326769765528,192,,"","",
Kado Bo K,,"","",,https://www.facebook.com/KadoBoK/,KadoBoK,http://www.facebook.com/KadoBoK,48,,"","",
Tanabeth,www.instagram.com/tanabethmusic,tanabethmusic,http://www.instagram.com/tanabethmusic,6,,"","",,,"","",
Consider Me Phil,www.instagram.com/Consider_Me_Phil,Consider_Me_Phil,http://www.instagram.com/Consider_Me_Phil,56,www.facebook.com/considermephil,considermephil,http://www.facebook.com/considermephil,186,@dashrider,dashrider,http://www.twitter.com/dashrider,8
Aeliht,,"","",,,"","",,,"","",
Young G Ball,www.instagram.com/young_g_ball,young_g_ball,http://www.instagram.com/young_g_ball,6221,"www.facebook,com/YoungGBall",YoungGBall,http://www.facebook.com/YoungGBall,No elements matched,@YoungGBall1,YoungGBall1,http://www.twitter.com/YoungGBall1,705
Sean Gougz,www.instagram.com/seangougz,seangougz,http://www.instagram.com/seangougz,JSON failed to parse,www.facebook.com/seangougz,seangougz,http://www.facebook.com/seangougz,No elements matched,,"","",
PATTI RAIN,https://instagram.com/patti_rain,patti_rain,http://www.instagram.com/patti_rain,303,www.facebook.com/pattirain,pattirain,http://www.facebook.com/pattirain,No elements matched,www.twitter.com/pattirain1,pattirain1,http://www.twitter.com/pattirain1,113
No One Here,,"","",,,"","",,,"","",
Adaeze C. Anane,https://www.instagram.com/Adaeze_C_Anane,Adaeze_C_Anane,http://www.instagram.com/Adaeze_C_Anane,JSON failed to parse,https://www.facebook.com/Adaeze.anane300/,Adaeze.anane300,http://www.facebook.com/Adaeze.anane300,127,adaeze_c_anane,adaeze_c_anane,http://www.twitter.com/adaeze_c_anane,681
Grace Balint,www.instagram.com/grace.balint,grace.balint,http://www.instagram.com/grace.balint,1038,https://www.facebook.com/GiselleDeVilleBurlesque/?modal=admin_todo_tour,?modal=admin_todo_tour,http://www.facebook.com/?modal=admin_todo_tour,No elements matched,@gracebalint,gracebalint,http://www.twitter.com/gracebalint,570
Bill Wanner,,"","",,,"","",,,"","",
TheGuySolomon,TheGuySolomon,TheGuySolomon,http://www.instagram.com/TheGuySolomon,1334,,"","",,,"","",
Matt Lande,www.instagram.com/mattlande,mattlande,http://www.instagram.com/mattlande,5690,www.facebook.com/mattlandeofficial,mattlandeofficial,http://www.facebook.com/mattlandeofficial,29462,@mattlande,mattlande,http://www.twitter.com/mattlande,17
FELLA.G,www.instagram.com/_fellag,_fellag,http://www.instagram.com/_fellag,249,www.facebook.com/isaacwilburn,isaacwilburn,http://www.facebook.com/isaacwilburn,No elements matched,@fella_g4,fella_g4,http://www.twitter.com/fella_g4,2
Lauren McKie,https://www.instagram.com/laurenmckiemusic/,laurenmckiemusic,http://www.instagram.com/laurenmckiemusic,755,https://www.facebook.com/laurenmckiemusic/,laurenmckiemusic,http://www.facebook.com/laurenmckiemusic,100,@lauren_mckie_,lauren_mckie_,http://www.twitter.com/lauren_mckie_,87
Ethr3,https://instagram.com/eeethr3,eeethr3,http://www.instagram.com/eeethr3,252,https://www.facebook.com/eeethr3,eeethr3,http://www.facebook.com/eeethr3,105,@EEE3Three,EEE3Three,http://www.twitter.com/EEE3Three,144
JordanLivinGood,www.instagram.com/jordanlivingood,jordanlivingood,http://www.instagram.com/jordanlivingood,13984,www.facebook.com/jordanlivingood,jordanlivingood,http://www.facebook.com/jordanlivingood,15201,jordanlivingood,jordanlivingood,http://www.twitter.com/jordanlivingood,2
